# E (eV)   ldos(E)   pdos(E)    pdos(E)    pdos(E)   
   2.686  0.214E-01  0.626E-02  0.755E-02  0.755E-02
   2.736  0.252E-01  0.672E-02  0.923E-02  0.923E-02
   2.786  0.279E-01  0.757E-02  0.102E-01  0.102E-01
   2.836  0.287E-01  0.842E-02  0.101E-01  0.101E-01
   2.886  0.275E-01  0.915E-02  0.917E-02  0.917E-02
   2.936  0.255E-01  0.985E-02  0.781E-02  0.781E-02
   2.986  0.239E-01  0.106E-01  0.667E-02  0.667E-02
   3.036  0.236E-01  0.113E-01  0.618E-02  0.618E-02
   3.086  0.250E-01  0.120E-01  0.650E-02  0.650E-02
   3.136  0.275E-01  0.125E-01  0.750E-02  0.750E-02
   3.186  0.305E-01  0.127E-01  0.887E-02  0.887E-02
   3.236  0.328E-01  0.124E-01  0.102E-01  0.102E-01
   3.286  0.338E-01  0.115E-01  0.111E-01  0.111E-01
   3.336  0.341E-01  0.103E-01  0.119E-01  0.119E-01
   3.386  0.356E-01  0.930E-02  0.132E-01  0.132E-01
   3.436  0.403E-01  0.886E-02  0.157E-01  0.157E-01
   3.486  0.483E-01  0.891E-02  0.197E-01  0.197E-01
   3.536  0.574E-01  0.897E-02  0.242E-01  0.242E-01
   3.586  0.639E-01  0.863E-02  0.276E-01  0.276E-01
   3.636  0.653E-01  0.798E-02  0.286E-01  0.286E-01
   3.686  0.615E-01  0.744E-02  0.270E-01  0.270E-01
   3.736  0.547E-01  0.733E-02  0.237E-01  0.237E-01
   3.786  0.479E-01  0.760E-02  0.201E-01  0.201E-01
   3.836  0.430E-01  0.797E-02  0.175E-01  0.175E-01
   3.886  0.408E-01  0.820E-02  0.163E-01  0.163E-01
   3.936  0.411E-01  0.819E-02  0.165E-01  0.165E-01
   3.986  0.431E-01  0.802E-02  0.175E-01  0.175E-01
   4.036  0.459E-01  0.783E-02  0.190E-01  0.190E-01
   4.086  0.489E-01  0.771E-02  0.206E-01  0.206E-01
   4.136  0.511E-01  0.765E-02  0.217E-01  0.217E-01
   4.186  0.523E-01  0.770E-02  0.223E-01  0.223E-01
   4.236  0.533E-01  0.803E-02  0.226E-01  0.226E-01
   4.286  0.551E-01  0.882E-02  0.232E-01  0.232E-01
   4.336  0.586E-01  0.993E-02  0.244E-01  0.244E-01
   4.386  0.630E-01  0.108E-01  0.261E-01  0.261E-01
   4.436  0.662E-01  0.110E-01  0.276E-01  0.276E-01
   4.486  0.665E-01  0.105E-01  0.280E-01  0.280E-01
   4.536  0.636E-01  0.950E-02  0.271E-01  0.271E-01
   4.586  0.590E-01  0.857E-02  0.252E-01  0.252E-01
   4.636  0.549E-01  0.795E-02  0.235E-01  0.235E-01
   4.686  0.527E-01  0.771E-02  0.225E-01  0.225E-01
   4.736  0.525E-01  0.779E-02  0.224E-01  0.224E-01
   4.786  0.532E-01  0.813E-02  0.225E-01  0.225E-01
   4.836  0.534E-01  0.865E-02  0.224E-01  0.224E-01
   4.886  0.524E-01  0.912E-02  0.217E-01  0.217E-01
   4.936  0.509E-01  0.932E-02  0.208E-01  0.208E-01
   4.986  0.498E-01  0.924E-02  0.203E-01  0.203E-01
   5.036  0.498E-01  0.914E-02  0.203E-01  0.203E-01
   5.086  0.505E-01  0.942E-02  0.205E-01  0.205E-01
   5.136  0.509E-01  0.103E-01  0.203E-01  0.203E-01
   5.186  0.505E-01  0.117E-01  0.194E-01  0.194E-01
   5.236  0.499E-01  0.132E-01  0.183E-01  0.183E-01
   5.286  0.509E-01  0.145E-01  0.182E-01  0.182E-01
   5.336  0.547E-01  0.154E-01  0.197E-01  0.197E-01
   5.386  0.612E-01  0.159E-01  0.226E-01  0.226E-01
   5.436  0.683E-01  0.164E-01  0.259E-01  0.259E-01
   5.486  0.734E-01  0.170E-01  0.282E-01  0.282E-01
   5.536  0.752E-01  0.178E-01  0.287E-01  0.287E-01
   5.586  0.743E-01  0.187E-01  0.278E-01  0.278E-01
   5.636  0.728E-01  0.199E-01  0.264E-01  0.264E-01
   5.686  0.729E-01  0.216E-01  0.257E-01  0.257E-01
   5.736  0.756E-01  0.238E-01  0.259E-01  0.259E-01
   5.786  0.802E-01  0.259E-01  0.271E-01  0.271E-01
   5.836  0.848E-01  0.269E-01  0.290E-01  0.290E-01
   5.886  0.883E-01  0.261E-01  0.311E-01  0.311E-01
   5.936  0.906E-01  0.234E-01  0.336E-01  0.336E-01
   5.986  0.934E-01  0.198E-01  0.368E-01  0.368E-01
   6.036  0.978E-01  0.163E-01  0.408E-01  0.408E-01
   6.086  0.103E+00  0.135E-01  0.449E-01  0.449E-01
   6.136  0.108E+00  0.120E-01  0.481E-01  0.481E-01
   6.186  0.112E+00  0.118E-01  0.499E-01  0.499E-01
   6.236  0.117E+00  0.128E-01  0.519E-01  0.519E-01
   6.286  0.127E+00  0.147E-01  0.564E-01  0.564E-01
   6.336  0.144E+00  0.169E-01  0.635E-01  0.635E-01
   6.386  0.159E+00  0.189E-01  0.701E-01  0.701E-01
   6.436  0.165E+00  0.204E-01  0.725E-01  0.725E-01
   6.486  0.162E+00  0.213E-01  0.705E-01  0.705E-01
   6.536  0.156E+00  0.220E-01  0.672E-01  0.672E-01
   6.586  0.153E+00  0.221E-01  0.655E-01  0.655E-01
   6.636  0.154E+00  0.212E-01  0.662E-01  0.662E-01
   6.686  0.156E+00  0.190E-01  0.684E-01  0.684E-01
   6.736  0.159E+00  0.160E-01  0.713E-01  0.713E-01
   6.786  0.162E+00  0.132E-01  0.742E-01  0.742E-01
   6.836  0.165E+00  0.110E-01  0.768E-01  0.768E-01
   6.886  0.172E+00  0.959E-02  0.815E-01  0.815E-01
   6.936  0.193E+00  0.898E-02  0.921E-01  0.921E-01
   6.986  0.230E+00  0.924E-02  0.110E+00  0.110E+00
   7.036  0.275E+00  0.101E-01  0.132E+00  0.132E+00
   7.086  0.311E+00  0.110E-01  0.150E+00  0.150E+00
   7.136  0.330E+00  0.113E-01  0.159E+00  0.159E+00
   7.186  0.338E+00  0.109E-01  0.164E+00  0.164E+00
   7.236  0.351E+00  0.989E-02  0.171E+00  0.171E+00
   7.286  0.381E+00  0.870E-02  0.186E+00  0.186E+00
   7.336  0.432E+00  0.751E-02  0.212E+00  0.212E+00
   7.386  0.507E+00  0.643E-02  0.250E+00  0.250E+00
   7.436  0.593E+00  0.568E-02  0.293E+00  0.293E+00
   7.486  0.651E+00  0.540E-02  0.323E+00  0.323E+00
   7.536  0.642E+00  0.556E-02  0.318E+00  0.318E+00
   7.586  0.558E+00  0.590E-02  0.276E+00  0.276E+00
   7.636  0.435E+00  0.620E-02  0.214E+00  0.214E+00
   7.686  0.332E+00  0.642E-02  0.163E+00  0.163E+00
   7.736  0.287E+00  0.670E-02  0.140E+00  0.140E+00
   7.786  0.301E+00  0.707E-02  0.147E+00  0.147E+00
   7.836  0.344E+00  0.737E-02  0.168E+00  0.168E+00
   7.886  0.392E+00  0.759E-02  0.192E+00  0.192E+00
   7.936  0.442E+00  0.803E-02  0.217E+00  0.217E+00
   7.986  0.507E+00  0.915E-02  0.249E+00  0.249E+00
   8.036  0.591E+00  0.110E-01  0.290E+00  0.290E+00
   8.086  0.666E+00  0.130E-01  0.326E+00  0.326E+00
   8.136  0.698E+00  0.142E-01  0.342E+00  0.342E+00
   8.186  0.677E+00  0.142E-01  0.331E+00  0.331E+00
   8.236  0.628E+00  0.132E-01  0.307E+00  0.307E+00
   8.286  0.575E+00  0.119E-01  0.281E+00  0.281E+00
   8.336  0.521E+00  0.106E-01  0.255E+00  0.255E+00
   8.386  0.458E+00  0.948E-02  0.224E+00  0.224E+00
   8.436  0.384E+00  0.908E-02  0.188E+00  0.188E+00
   8.486  0.317E+00  0.102E-01  0.153E+00  0.153E+00
   8.536  0.274E+00  0.132E-01  0.131E+00  0.131E+00
   8.586  0.264E+00  0.178E-01  0.123E+00  0.123E+00
   8.636  0.277E+00  0.225E-01  0.127E+00  0.127E+00
   8.686  0.297E+00  0.261E-01  0.135E+00  0.135E+00
   8.736  0.313E+00  0.280E-01  0.143E+00  0.143E+00
   8.786  0.321E+00  0.294E-01  0.146E+00  0.146E+00
   8.836  0.319E+00  0.310E-01  0.144E+00  0.144E+00
   8.886  0.308E+00  0.320E-01  0.138E+00  0.138E+00
   8.936  0.282E+00  0.306E-01  0.126E+00  0.126E+00
   8.986  0.246E+00  0.261E-01  0.110E+00  0.110E+00
   9.036  0.211E+00  0.208E-01  0.952E-01  0.952E-01
   9.086  0.197E+00  0.180E-01  0.895E-01  0.895E-01
   9.136  0.215E+00  0.197E-01  0.979E-01  0.978E-01
   9.186  0.268E+00  0.252E-01  0.121E+00  0.121E+00
   9.236  0.344E+00  0.314E-01  0.156E+00  0.156E+00
   9.286  0.420E+00  0.351E-01  0.193E+00  0.192E+00
   9.336  0.468E+00  0.347E-01  0.217E+00  0.217E+00
   9.386  0.476E+00  0.311E-01  0.223E+00  0.222E+00
   9.436  0.459E+00  0.256E-01  0.217E+00  0.216E+00
   9.486  0.444E+00  0.196E-01  0.213E+00  0.212E+00
   9.536  0.446E+00  0.142E-01  0.216E+00  0.216E+00
   9.586  0.451E+00  0.103E-01  0.221E+00  0.220E+00
   9.636  0.432E+00  0.848E-02  0.212E+00  0.212E+00
   9.686  0.381E+00  0.869E-02  0.186E+00  0.186E+00
   9.736  0.310E+00  0.108E-01  0.149E+00  0.150E+00
   9.786  0.244E+00  0.143E-01  0.114E+00  0.116E+00
   9.836  0.194E+00  0.177E-01  0.859E-01  0.905E-01
   9.886  0.159E+00  0.194E-01  0.664E-01  0.732E-01
   9.936  0.129E+00  0.182E-01  0.511E-01  0.593E-01
   9.986  0.975E-01  0.147E-01  0.374E-01  0.454E-01
  10.036  0.676E-01  0.104E-01  0.255E-01  0.317E-01
  10.086  0.434E-01  0.686E-02  0.163E-01  0.203E-01
  10.136  0.267E-01  0.455E-02  0.100E-01  0.121E-01
  10.186  0.161E-01  0.324E-02  0.594E-02  0.688E-02
  10.236  0.945E-02  0.247E-02  0.331E-02  0.367E-02
  10.286  0.535E-02  0.190E-02  0.166E-02  0.179E-02
  10.336  0.287E-02  0.136E-02  0.738E-03  0.775E-03
  10.386  0.144E-02  0.853E-03  0.289E-03  0.298E-03
  10.436  0.650E-03  0.448E-03  0.101E-03  0.102E-03
  10.486  0.255E-03  0.192E-03  0.315E-04  0.313E-04
  10.536  0.841E-04  0.669E-04  0.872E-05  0.853E-05
  10.586  0.228E-04  0.187E-04  0.210E-05  0.202E-05
  10.636  0.504E-05  0.420E-05  0.427E-06  0.408E-06
  10.686  0.896E-06  0.755E-06  0.723E-07  0.686E-07
  10.736  0.128E-06  0.109E-06  0.100E-07  0.945E-08
