# E (eV)   ldos(E)   pdos(E)   
   0.395  0.185E-03  0.185E-03
   0.445  0.189E-03  0.189E-03
   0.495  0.201E-03  0.201E-03
   0.545  0.213E-03  0.213E-03
   0.595  0.217E-03  0.217E-03
   0.645  0.215E-03  0.215E-03
   0.695  0.210E-03  0.210E-03
   0.745  0.202E-03  0.202E-03
   0.795  0.187E-03  0.187E-03
   0.845  0.165E-03  0.165E-03
   0.895  0.139E-03  0.139E-03
   0.945  0.115E-03  0.115E-03
   0.995  0.969E-04  0.969E-04
   1.045  0.851E-04  0.851E-04
   1.095  0.787E-04  0.787E-04
   1.145  0.764E-04  0.764E-04
   1.195  0.768E-04  0.768E-04
   1.245  0.773E-04  0.773E-04
   1.295  0.755E-04  0.755E-04
   1.345  0.708E-04  0.708E-04
   1.395  0.650E-04  0.650E-04
   1.445  0.608E-04  0.608E-04
   1.495  0.595E-04  0.595E-04
   1.545  0.607E-04  0.607E-04
   1.595  0.628E-04  0.628E-04
   1.645  0.643E-04  0.643E-04
   1.695  0.651E-04  0.651E-04
   1.745  0.666E-04  0.666E-04
   1.795  0.696E-04  0.696E-04
   1.845  0.738E-04  0.738E-04
   1.895  0.777E-04  0.777E-04
   1.945  0.808E-04  0.808E-04
   1.995  0.827E-04  0.827E-04
   2.045  0.833E-04  0.833E-04
   2.095  0.835E-04  0.835E-04
   2.145  0.849E-04  0.849E-04
   2.195  0.894E-04  0.894E-04
   2.245  0.971E-04  0.971E-04
   2.295  0.106E-03  0.106E-03
   2.345  0.114E-03  0.114E-03
   2.395  0.120E-03  0.120E-03
   2.445  0.126E-03  0.126E-03
   2.495  0.134E-03  0.134E-03
   2.545  0.144E-03  0.144E-03
   2.595  0.155E-03  0.155E-03
   2.645  0.164E-03  0.164E-03
   2.695  0.170E-03  0.170E-03
   2.745  0.173E-03  0.173E-03
   2.795  0.176E-03  0.176E-03
   2.845  0.180E-03  0.180E-03
   2.895  0.183E-03  0.183E-03
   2.945  0.181E-03  0.181E-03
   2.995  0.174E-03  0.174E-03
   3.045  0.165E-03  0.165E-03
   3.095  0.160E-03  0.160E-03
   3.145  0.162E-03  0.162E-03
   3.195  0.171E-03  0.171E-03
   3.245  0.184E-03  0.184E-03
   3.295  0.196E-03  0.196E-03
   3.345  0.201E-03  0.201E-03
   3.395  0.199E-03  0.199E-03
   3.445  0.189E-03  0.189E-03
   3.495  0.173E-03  0.173E-03
   3.545  0.154E-03  0.154E-03
   3.595  0.139E-03  0.139E-03
   3.645  0.136E-03  0.136E-03
   3.695  0.156E-03  0.156E-03
   3.745  0.211E-03  0.211E-03
   3.795  0.317E-03  0.317E-03
   3.845  0.475E-03  0.475E-03
   3.895  0.666E-03  0.666E-03
   3.945  0.848E-03  0.848E-03
   3.995  0.973E-03  0.973E-03
   4.045  0.101E-02  0.101E-02
   4.095  0.965E-03  0.965E-03
   4.145  0.850E-03  0.850E-03
   4.195  0.703E-03  0.703E-03
   4.245  0.562E-03  0.562E-03
   4.295  0.462E-03  0.462E-03
   4.345  0.422E-03  0.422E-03
   4.395  0.438E-03  0.438E-03
   4.445  0.489E-03  0.489E-03
   4.495  0.543E-03  0.543E-03
   4.545  0.577E-03  0.577E-03
   4.595  0.586E-03  0.586E-03
   4.645  0.592E-03  0.592E-03
   4.695  0.620E-03  0.620E-03
   4.745  0.673E-03  0.673E-03
   4.795  0.734E-03  0.734E-03
   4.845  0.787E-03  0.787E-03
   4.895  0.832E-03  0.832E-03
   4.945  0.883E-03  0.883E-03
   4.995  0.945E-03  0.945E-03
   5.045  0.101E-02  0.101E-02
   5.095  0.107E-02  0.107E-02
   5.145  0.112E-02  0.112E-02
   5.195  0.113E-02  0.113E-02
   5.245  0.111E-02  0.111E-02
   5.295  0.105E-02  0.105E-02
   5.345  0.972E-03  0.972E-03
   5.395  0.892E-03  0.892E-03
   5.445  0.836E-03  0.836E-03
   5.495  0.807E-03  0.807E-03
   5.545  0.785E-03  0.785E-03
   5.595  0.759E-03  0.759E-03
   5.645  0.747E-03  0.747E-03
   5.695  0.786E-03  0.786E-03
   5.745  0.902E-03  0.902E-03
   5.795  0.108E-02  0.108E-02
   5.845  0.125E-02  0.125E-02
   5.895  0.135E-02  0.135E-02
   5.945  0.131E-02  0.131E-02
   5.995  0.114E-02  0.114E-02
   6.045  0.908E-03  0.908E-03
   6.095  0.677E-03  0.677E-03
   6.145  0.486E-03  0.486E-03
   6.195  0.342E-03  0.342E-03
   6.245  0.242E-03  0.242E-03
   6.295  0.188E-03  0.188E-03
   6.345  0.181E-03  0.181E-03
   6.395  0.205E-03  0.205E-03
   6.445  0.245E-03  0.245E-03
   6.495  0.295E-03  0.295E-03
   6.545  0.362E-03  0.362E-03
   6.595  0.451E-03  0.451E-03
   6.645  0.544E-03  0.544E-03
   6.695  0.610E-03  0.610E-03
   6.745  0.635E-03  0.635E-03
   6.795  0.646E-03  0.646E-03
   6.845  0.694E-03  0.694E-03
   6.895  0.811E-03  0.811E-03
   6.945  0.971E-03  0.971E-03
   6.995  0.110E-02  0.110E-02
   7.045  0.114E-02  0.114E-02
   7.095  0.106E-02  0.106E-02
   7.145  0.890E-03  0.890E-03
   7.195  0.686E-03  0.686E-03
   7.245  0.508E-03  0.508E-03
   7.295  0.385E-03  0.385E-03
   7.345  0.308E-03  0.308E-03
   7.395  0.254E-03  0.254E-03
   7.445  0.211E-03  0.211E-03
   7.495  0.177E-03  0.177E-03
   7.545  0.158E-03  0.158E-03
   7.595  0.159E-03  0.159E-03
   7.645  0.191E-03  0.191E-03
   7.695  0.258E-03  0.258E-03
   7.745  0.360E-03  0.360E-03
   7.795  0.490E-03  0.490E-03
   7.845  0.641E-03  0.641E-03
   7.895  0.804E-03  0.804E-03
   7.945  0.967E-03  0.967E-03
   7.995  0.112E-02  0.112E-02
   8.045  0.123E-02  0.123E-02
   8.095  0.129E-02  0.129E-02
   8.145  0.128E-02  0.128E-02
   8.195  0.122E-02  0.122E-02
   8.245  0.115E-02  0.115E-02
   8.295  0.113E-02  0.113E-02
   8.345  0.114E-02  0.114E-02
   8.395  0.119E-02  0.119E-02
   8.445  0.125E-02  0.125E-02
   8.495  0.130E-02  0.130E-02
   8.545  0.131E-02  0.131E-02
   8.595  0.128E-02  0.128E-02
   8.645  0.127E-02  0.127E-02
   8.695  0.137E-02  0.137E-02
   8.745  0.156E-02  0.156E-02
   8.795  0.178E-02  0.178E-02
   8.845  0.192E-02  0.192E-02
   8.895  0.200E-02  0.200E-02
   8.945  0.210E-02  0.210E-02
   8.995  0.230E-02  0.230E-02
   9.045  0.259E-02  0.259E-02
   9.095  0.289E-02  0.289E-02
   9.145  0.313E-02  0.313E-02
   9.195  0.328E-02  0.328E-02
   9.245  0.330E-02  0.330E-02
   9.295  0.313E-02  0.313E-02
   9.345  0.275E-02  0.275E-02
   9.395  0.230E-02  0.230E-02
   9.445  0.212E-02  0.212E-02
   9.495  0.264E-02  0.264E-02
   9.545  0.422E-02  0.422E-02
   9.595  0.684E-02  0.684E-02
   9.645  0.999E-02  0.999E-02
   9.695  0.129E-01  0.129E-01
   9.745  0.153E-01  0.153E-01
   9.795  0.171E-01  0.171E-01
   9.845  0.181E-01  0.181E-01
   9.895  0.176E-01  0.176E-01
   9.945  0.149E-01  0.149E-01
   9.995  0.109E-01  0.109E-01
  10.045  0.699E-02  0.699E-02
  10.095  0.414E-02  0.414E-02
  10.145  0.239E-02  0.239E-02
  10.195  0.134E-02  0.134E-02
  10.245  0.700E-03  0.700E-03
  10.295  0.340E-03  0.340E-03
  10.345  0.192E-03  0.192E-03
  10.395  0.182E-03  0.182E-03
  10.445  0.231E-03  0.231E-03
  10.495  0.272E-03  0.272E-03
  10.545  0.264E-03  0.264E-03
  10.595  0.207E-03  0.207E-03
  10.645  0.131E-03  0.131E-03
  10.695  0.658E-04  0.658E-04
  10.745  0.266E-04  0.266E-04
  10.795  0.859E-05  0.859E-05
  10.845  0.222E-05  0.222E-05
  10.895  0.460E-06  0.460E-06
  10.945  0.761E-07  0.761E-07
  10.995  0.101E-07  0.101E-07
