# E (eV)   ldos(E)   pdos(E)    pdos(E)    pdos(E)   
   1.295  0.329E+00  0.645E-02  0.161E+00  0.161E+00
   1.345  0.343E+00  0.657E-02  0.168E+00  0.168E+00
   1.395  0.339E+00  0.694E-02  0.166E+00  0.166E+00
   1.445  0.322E+00  0.751E-02  0.157E+00  0.157E+00
   1.495  0.304E+00  0.812E-02  0.148E+00  0.148E+00
   1.545  0.293E+00  0.853E-02  0.142E+00  0.142E+00
   1.595  0.288E+00  0.856E-02  0.140E+00  0.140E+00
   1.645  0.287E+00  0.821E-02  0.139E+00  0.139E+00
   1.695  0.292E+00  0.767E-02  0.142E+00  0.142E+00
   1.745  0.302E+00  0.720E-02  0.147E+00  0.147E+00
   1.795  0.312E+00  0.695E-02  0.153E+00  0.153E+00
   1.845  0.318E+00  0.693E-02  0.156E+00  0.156E+00
   1.895  0.315E+00  0.709E-02  0.154E+00  0.154E+00
   1.945  0.305E+00  0.737E-02  0.149E+00  0.149E+00
   1.995  0.291E+00  0.758E-02  0.142E+00  0.142E+00
   2.045  0.274E+00  0.749E-02  0.133E+00  0.133E+00
   2.095  0.254E+00  0.710E-02  0.124E+00  0.124E+00
   2.145  0.234E+00  0.662E-02  0.114E+00  0.114E+00
   2.195  0.218E+00  0.632E-02  0.106E+00  0.106E+00
   2.245  0.208E+00  0.627E-02  0.101E+00  0.101E+00
   2.295  0.204E+00  0.629E-02  0.987E-01  0.987E-01
   2.345  0.199E+00  0.613E-02  0.967E-01  0.967E-01
   2.395  0.188E+00  0.575E-02  0.913E-01  0.913E-01
   2.445  0.168E+00  0.526E-02  0.815E-01  0.815E-01
   2.495  0.143E+00  0.481E-02  0.692E-01  0.692E-01
   2.545  0.120E+00  0.447E-02  0.578E-01  0.578E-01
   2.595  0.104E+00  0.423E-02  0.498E-01  0.498E-01
   2.645  0.973E-01  0.407E-02  0.466E-01  0.466E-01
   2.695  0.999E-01  0.395E-02  0.480E-01  0.480E-01
   2.745  0.108E+00  0.384E-02  0.522E-01  0.522E-01
   2.795  0.118E+00  0.367E-02  0.571E-01  0.571E-01
   2.845  0.124E+00  0.340E-02  0.603E-01  0.603E-01
   2.895  0.124E+00  0.302E-02  0.603E-01  0.603E-01
   2.945  0.117E+00  0.261E-02  0.571E-01  0.571E-01
   2.995  0.107E+00  0.226E-02  0.522E-01  0.522E-01
   3.045  0.965E-01  0.206E-02  0.472E-01  0.472E-01
   3.095  0.890E-01  0.201E-02  0.435E-01  0.435E-01
   3.145  0.849E-01  0.207E-02  0.414E-01  0.414E-01
   3.195  0.829E-01  0.216E-02  0.404E-01  0.404E-01
   3.245  0.814E-01  0.221E-02  0.396E-01  0.396E-01
   3.295  0.791E-01  0.218E-02  0.384E-01  0.384E-01
   3.345  0.753E-01  0.212E-02  0.366E-01  0.366E-01
   3.395  0.705E-01  0.208E-02  0.342E-01  0.342E-01
   3.445  0.654E-01  0.209E-02  0.317E-01  0.317E-01
   3.495  0.605E-01  0.213E-02  0.292E-01  0.292E-01
   3.545  0.561E-01  0.214E-02  0.270E-01  0.270E-01
   3.595  0.525E-01  0.211E-02  0.252E-01  0.252E-01
   3.645  0.502E-01  0.201E-02  0.241E-01  0.241E-01
   3.695  0.497E-01  0.188E-02  0.239E-01  0.239E-01
   3.745  0.513E-01  0.175E-02  0.248E-01  0.248E-01
   3.795  0.544E-01  0.168E-02  0.263E-01  0.263E-01
   3.845  0.573E-01  0.167E-02  0.278E-01  0.278E-01
   3.895  0.585E-01  0.171E-02  0.284E-01  0.284E-01
   3.945  0.573E-01  0.177E-02  0.278E-01  0.278E-01
   3.995  0.544E-01  0.184E-02  0.263E-01  0.263E-01
   4.045  0.508E-01  0.191E-02  0.244E-01  0.244E-01
   4.095  0.467E-01  0.198E-02  0.224E-01  0.224E-01
   4.145  0.426E-01  0.204E-02  0.203E-01  0.203E-01
   4.195  0.391E-01  0.211E-02  0.185E-01  0.185E-01
   4.245  0.368E-01  0.221E-02  0.173E-01  0.173E-01
   4.295  0.353E-01  0.231E-02  0.165E-01  0.165E-01
   4.345  0.336E-01  0.240E-02  0.156E-01  0.156E-01
   4.395  0.316E-01  0.246E-02  0.145E-01  0.145E-01
   4.445  0.302E-01  0.254E-02  0.138E-01  0.138E-01
   4.495  0.306E-01  0.268E-02  0.140E-01  0.140E-01
   4.545  0.324E-01  0.286E-02  0.148E-01  0.148E-01
   4.595  0.338E-01  0.297E-02  0.154E-01  0.154E-01
   4.645  0.333E-01  0.291E-02  0.152E-01  0.152E-01
   4.695  0.309E-01  0.271E-02  0.141E-01  0.141E-01
   4.745  0.282E-01  0.253E-02  0.128E-01  0.128E-01
   4.795  0.266E-01  0.260E-02  0.120E-01  0.120E-01
   4.845  0.266E-01  0.303E-02  0.118E-01  0.118E-01
   4.895  0.277E-01  0.377E-02  0.120E-01  0.120E-01
   4.945  0.288E-01  0.461E-02  0.121E-01  0.121E-01
   4.995  0.289E-01  0.532E-02  0.118E-01  0.118E-01
   5.045  0.276E-01  0.576E-02  0.109E-01  0.109E-01
   5.095  0.252E-01  0.597E-02  0.963E-02  0.963E-02
   5.145  0.227E-01  0.610E-02  0.829E-02  0.829E-02
   5.195  0.207E-01  0.631E-02  0.717E-02  0.717E-02
   5.245  0.194E-01  0.659E-02  0.642E-02  0.642E-02
   5.295  0.187E-01  0.678E-02  0.598E-02  0.598E-02
   5.345  0.181E-01  0.663E-02  0.572E-02  0.572E-02
   5.395  0.172E-01  0.609E-02  0.557E-02  0.557E-02
   5.445  0.163E-01  0.535E-02  0.549E-02  0.549E-02
   5.495  0.157E-01  0.466E-02  0.550E-02  0.550E-02
   5.545  0.154E-01  0.415E-02  0.563E-02  0.563E-02
   5.595  0.161E-01  0.387E-02  0.611E-02  0.611E-02
   5.645  0.185E-01  0.393E-02  0.729E-02  0.729E-02
   5.695  0.234E-01  0.452E-02  0.946E-02  0.946E-02
   5.745  0.310E-01  0.577E-02  0.126E-01  0.126E-01
   5.795  0.409E-01  0.763E-02  0.166E-01  0.166E-01
   5.845  0.518E-01  0.971E-02  0.210E-01  0.210E-01
   5.895  0.610E-01  0.114E-01  0.248E-01  0.248E-01
   5.945  0.651E-01  0.120E-01  0.266E-01  0.266E-01
   5.995  0.621E-01  0.114E-01  0.253E-01  0.253E-01
   6.045  0.530E-01  0.992E-02  0.215E-01  0.215E-01
   6.095  0.417E-01  0.802E-02  0.169E-01  0.169E-01
   6.145  0.326E-01  0.610E-02  0.133E-01  0.133E-01
   6.195  0.281E-01  0.436E-02  0.119E-01  0.119E-01
   6.245  0.285E-01  0.297E-02  0.128E-01  0.128E-01
   6.295  0.324E-01  0.210E-02  0.151E-01  0.151E-01
   6.345  0.379E-01  0.179E-02  0.181E-01  0.181E-01
   6.395  0.440E-01  0.192E-02  0.210E-01  0.210E-01
   6.445  0.501E-01  0.229E-02  0.239E-01  0.239E-01
   6.495  0.562E-01  0.276E-02  0.267E-01  0.267E-01
   6.545  0.614E-01  0.339E-02  0.290E-01  0.290E-01
   6.595  0.648E-01  0.417E-02  0.303E-01  0.303E-01
   6.645  0.667E-01  0.492E-02  0.309E-01  0.309E-01
   6.695  0.693E-01  0.531E-02  0.320E-01  0.320E-01
   6.745  0.754E-01  0.524E-02  0.351E-01  0.351E-01
   6.795  0.859E-01  0.504E-02  0.404E-01  0.404E-01
   6.845  0.988E-01  0.523E-02  0.468E-01  0.468E-01
   6.895  0.110E+00  0.604E-02  0.518E-01  0.518E-01
   6.945  0.116E+00  0.711E-02  0.544E-01  0.544E-01
   6.995  0.121E+00  0.779E-02  0.564E-01  0.564E-01
   7.045  0.130E+00  0.764E-02  0.610E-01  0.610E-01
   7.095  0.145E+00  0.669E-02  0.694E-01  0.694E-01
   7.145  0.162E+00  0.534E-02  0.784E-01  0.784E-01
   7.195  0.169E+00  0.401E-02  0.826E-01  0.826E-01
   7.245  0.163E+00  0.302E-02  0.801E-01  0.801E-01
   7.295  0.150E+00  0.246E-02  0.740E-01  0.740E-01
   7.345  0.140E+00  0.221E-02  0.689E-01  0.689E-01
   7.395  0.136E+00  0.206E-02  0.672E-01  0.672E-01
   7.445  0.139E+00  0.189E-02  0.686E-01  0.686E-01
   7.495  0.150E+00  0.171E-02  0.739E-01  0.739E-01
   7.545  0.174E+00  0.158E-02  0.861E-01  0.861E-01
   7.595  0.214E+00  0.156E-02  0.106E+00  0.106E+00
   7.645  0.263E+00  0.169E-02  0.131E+00  0.131E+00
   7.695  0.308E+00  0.203E-02  0.153E+00  0.153E+00
   7.745  0.343E+00  0.263E-02  0.170E+00  0.170E+00
   7.795  0.375E+00  0.350E-02  0.186E+00  0.186E+00
   7.845  0.412E+00  0.461E-02  0.204E+00  0.204E+00
   7.895  0.447E+00  0.586E-02  0.221E+00  0.221E+00
   7.945  0.463E+00  0.706E-02  0.228E+00  0.228E+00
   7.995  0.446E+00  0.791E-02  0.219E+00  0.219E+00
   8.045  0.398E+00  0.810E-02  0.195E+00  0.195E+00
   8.095  0.334E+00  0.755E-02  0.163E+00  0.163E+00
   8.145  0.269E+00  0.651E-02  0.131E+00  0.131E+00
   8.195  0.216E+00  0.547E-02  0.105E+00  0.105E+00
   8.245  0.186E+00  0.476E-02  0.905E-01  0.905E-01
   8.295  0.185E+00  0.445E-02  0.902E-01  0.902E-01
   8.345  0.219E+00  0.435E-02  0.107E+00  0.107E+00
   8.395  0.296E+00  0.432E-02  0.146E+00  0.146E+00
   8.445  0.423E+00  0.438E-02  0.209E+00  0.209E+00
   8.495  0.602E+00  0.453E-02  0.299E+00  0.299E+00
   8.545  0.808E+00  0.464E-02  0.402E+00  0.402E+00
   8.595  0.985E+00  0.450E-02  0.490E+00  0.490E+00
   8.645  0.108E+01  0.411E-02  0.536E+00  0.536E+00
   8.695  0.106E+01  0.374E-02  0.526E+00  0.526E+00
   8.745  0.952E+00  0.366E-02  0.474E+00  0.474E+00
   8.795  0.811E+00  0.395E-02  0.404E+00  0.404E+00
   8.845  0.674E+00  0.439E-02  0.335E+00  0.335E+00
   8.895  0.556E+00  0.467E-02  0.276E+00  0.276E+00
   8.945  0.456E+00  0.462E-02  0.226E+00  0.226E+00
   8.995  0.371E+00  0.431E-02  0.183E+00  0.183E+00
   9.045  0.299E+00  0.390E-02  0.148E+00  0.148E+00
   9.095  0.242E+00  0.349E-02  0.119E+00  0.119E+00
   9.145  0.195E+00  0.307E-02  0.957E-01  0.957E-01
   9.195  0.156E+00  0.262E-02  0.769E-01  0.769E-01
   9.245  0.127E+00  0.223E-02  0.622E-01  0.622E-01
   9.295  0.104E+00  0.197E-02  0.511E-01  0.511E-01
   9.345  0.867E-01  0.185E-02  0.424E-01  0.424E-01
   9.395  0.720E-01  0.180E-02  0.351E-01  0.351E-01
   9.445  0.589E-01  0.179E-02  0.285E-01  0.285E-01
   9.495  0.473E-01  0.192E-02  0.227E-01  0.227E-01
   9.545  0.383E-01  0.235E-02  0.180E-01  0.180E-01
   9.595  0.327E-01  0.318E-02  0.147E-01  0.147E-01
   9.645  0.302E-01  0.423E-02  0.130E-01  0.130E-01
   9.695  0.287E-01  0.518E-02  0.118E-01  0.118E-01
   9.745  0.262E-01  0.579E-02  0.102E-01  0.102E-01
   9.795  0.220E-01  0.608E-02  0.797E-02  0.797E-02
   9.845  0.172E-01  0.609E-02  0.554E-02  0.554E-02
   9.895  0.131E-01  0.565E-02  0.374E-02  0.374E-02
   9.945  0.107E-01  0.465E-02  0.302E-02  0.302E-02
   9.995  0.994E-02  0.329E-02  0.333E-02  0.333E-02
  10.045  0.103E-01  0.200E-02  0.416E-02  0.416E-02
  10.095  0.107E-01  0.109E-02  0.479E-02  0.479E-02
  10.145  0.991E-02  0.566E-03  0.467E-02  0.467E-02
  10.195  0.790E-02  0.297E-03  0.380E-02  0.380E-02
  10.245  0.540E-02  0.154E-03  0.263E-02  0.263E-02
  10.295  0.339E-02  0.757E-04  0.166E-02  0.166E-02
  10.345  0.225E-02  0.390E-04  0.111E-02  0.111E-02
  10.395  0.178E-02  0.282E-04  0.878E-03  0.878E-03
  10.445  0.156E-02  0.294E-04  0.766E-03  0.766E-03
  10.495  0.131E-02  0.322E-04  0.640E-03  0.640E-03
  10.545  0.979E-03  0.304E-04  0.474E-03  0.474E-03
  10.595  0.630E-03  0.235E-04  0.303E-03  0.303E-03
  10.645  0.344E-03  0.146E-04  0.165E-03  0.165E-03
  10.695  0.158E-03  0.735E-05  0.752E-04  0.752E-04
  10.745  0.599E-04  0.296E-05  0.284E-04  0.284E-04
  10.795  0.186E-04  0.954E-06  0.882E-05  0.882E-05
  10.845  0.469E-05  0.246E-06  0.222E-05  0.222E-05
  10.895  0.956E-06  0.509E-07  0.452E-06  0.452E-06
  10.945  0.157E-06  0.843E-08  0.742E-07  0.742E-07
  10.995  0.206E-07  0.112E-08  0.976E-08  0.976E-08
