# E (eV)   ldos(E)   pdos(E)    pdos(E)    pdos(E)    pdos(E)    pdos(E)   
  -4.755  0.106E+00  0.106E+00  0.884E-06  0.884E-06  0.322E-06  0.322E-06
  -4.705  0.351E-01  0.351E-01  0.273E-06  0.273E-06  0.101E-06  0.101E-06
  -4.655  0.938E-02  0.938E-02  0.678E-07  0.678E-07  0.255E-07  0.255E-07
  -4.605  0.202E-02  0.202E-02  0.136E-07  0.136E-07  0.518E-08  0.518E-08
  -4.555  0.348E-03  0.348E-03  0.220E-08  0.220E-08  0.848E-09  0.848E-09
  -4.505  0.482E-04  0.482E-04  0.286E-09  0.286E-09  0.112E-09  0.112E-09
  -4.455  0.536E-05  0.536E-05  0.304E-10  0.304E-10  0.118E-10  0.118E-10
  -4.405  0.487E-06  0.487E-06  0.103E-10  0.103E-10  0.125E-11  0.125E-11
  -4.355  0.113E-06  0.113E-06  0.874E-10  0.874E-10  0.287E-11  0.287E-11
  -4.305  0.549E-06  0.548E-06  0.779E-09  0.779E-09  0.251E-10  0.251E-10
  -4.255  0.309E-05  0.308E-05  0.557E-08  0.557E-08  0.180E-09  0.180E-09
  -4.205  0.143E-04  0.142E-04  0.320E-07  0.320E-07  0.104E-08  0.104E-08
  -4.155  0.541E-04  0.538E-04  0.148E-06  0.148E-06  0.491E-08  0.491E-08
  -4.105  0.169E-03  0.167E-03  0.551E-06  0.551E-06  0.189E-07  0.189E-07
  -4.055  0.432E-03  0.429E-03  0.168E-05  0.168E-05  0.611E-07  0.611E-07
  -4.005  0.916E-03  0.907E-03  0.424E-05  0.424E-05  0.170E-06  0.170E-06
  -3.955  0.161E-02  0.159E-02  0.914E-05  0.914E-05  0.421E-06  0.421E-06
  -3.905  0.237E-02  0.233E-02  0.174E-04  0.174E-04  0.948E-06  0.948E-06
  -3.855  0.299E-02  0.293E-02  0.300E-04  0.300E-04  0.194E-05  0.194E-05
  -3.805  0.335E-02  0.325E-02  0.478E-04  0.478E-04  0.355E-05  0.355E-05
  -3.755  0.345E-02  0.330E-02  0.692E-04  0.692E-04  0.570E-05  0.570E-05
  -3.705  0.334E-02  0.315E-02  0.902E-04  0.902E-04  0.812E-05  0.812E-05
  -3.655  0.305E-02  0.281E-02  0.108E-03  0.108E-03  0.108E-04  0.108E-04
  -3.605  0.260E-02  0.232E-02  0.125E-03  0.125E-03  0.147E-04  0.147E-04
  -3.555  0.216E-02  0.181E-02  0.154E-03  0.154E-03  0.211E-04  0.211E-04
  -3.505  0.187E-02  0.142E-02  0.198E-03  0.198E-03  0.304E-04  0.304E-04
  -3.455  0.176E-02  0.118E-02  0.249E-03  0.249E-03  0.403E-04  0.403E-04
  -3.405  0.168E-02  0.101E-02  0.286E-03  0.286E-03  0.477E-04  0.477E-04
  -3.355  0.152E-02  0.819E-03  0.298E-03  0.298E-03  0.511E-04  0.511E-04
  -3.305  0.129E-02  0.596E-03  0.294E-03  0.294E-03  0.535E-04  0.535E-04
  -3.255  0.113E-02  0.402E-03  0.302E-03  0.302E-03  0.614E-04  0.614E-04
  -3.205  0.116E-02  0.292E-03  0.354E-03  0.354E-03  0.814E-04  0.814E-04
  -3.155  0.144E-02  0.290E-03  0.459E-03  0.459E-03  0.114E-03  0.114E-03
  -3.105  0.186E-02  0.398E-03  0.583E-03  0.583E-03  0.149E-03  0.149E-03
  -3.055  0.233E-02  0.652E-03  0.668E-03  0.668E-03  0.172E-03  0.172E-03
  -3.005  0.292E-02  0.122E-02  0.677E-03  0.677E-03  0.175E-03  0.175E-03
  -2.955  0.419E-02  0.258E-02  0.637E-03  0.637E-03  0.166E-03  0.166E-03
  -2.905  0.745E-02  0.589E-02  0.614E-03  0.614E-03  0.169E-03  0.169E-03
  -2.855  0.154E-01  0.137E-01  0.660E-03  0.660E-03  0.201E-03  0.201E-03
  -2.805  0.334E-01  0.313E-01  0.779E-03  0.779E-03  0.262E-03  0.262E-03
  -2.755  0.706E-01  0.681E-01  0.929E-03  0.929E-03  0.336E-03  0.336E-03
  -2.705  0.139E+00  0.136E+00  0.104E-02  0.104E-02  0.394E-03  0.394E-03
  -2.655  0.245E+00  0.242E+00  0.108E-02  0.108E-02  0.417E-03  0.417E-03
  -2.605  0.375E+00  0.372E+00  0.104E-02  0.104E-02  0.403E-03  0.403E-03
  -2.555  0.491E+00  0.488E+00  0.100E-02  0.100E-02  0.370E-03  0.370E-03
  -2.505  0.548E+00  0.545E+00  0.105E-02  0.105E-02  0.343E-03  0.343E-03
  -2.455  0.528E+00  0.525E+00  0.121E-02  0.121E-02  0.338E-03  0.338E-03
  -2.405  0.456E+00  0.452E+00  0.143E-02  0.143E-02  0.358E-03  0.358E-03
  -2.355  0.371E+00  0.367E+00  0.165E-02  0.165E-02  0.403E-03  0.403E-03
  -2.305  0.305E+00  0.300E+00  0.193E-02  0.193E-02  0.490E-03  0.490E-03
  -2.255  0.261E+00  0.255E+00  0.236E-02  0.236E-02  0.656E-03  0.656E-03
  -2.205  0.232E+00  0.224E+00  0.303E-02  0.303E-02  0.919E-03  0.919E-03
  -2.155  0.209E+00  0.199E+00  0.382E-02  0.382E-02  0.123E-02  0.123E-02
  -2.105  0.188E+00  0.176E+00  0.460E-02  0.460E-02  0.149E-02  0.149E-02
  -2.055  0.170E+00  0.155E+00  0.579E-02  0.579E-02  0.162E-02  0.162E-02
  -2.005  0.156E+00  0.134E+00  0.961E-02  0.961E-02  0.168E-02  0.168E-02
  -1.955  0.161E+00  0.113E+00  0.224E-01  0.224E-01  0.179E-02  0.179E-02
  -1.905  0.214E+00  0.962E-01  0.570E-01  0.570E-01  0.213E-02  0.213E-02
  -1.855  0.356E+00  0.881E-01  0.131E+00  0.131E+00  0.277E-02  0.277E-02
  -1.805  0.608E+00  0.904E-01  0.255E+00  0.255E+00  0.364E-02  0.364E-02
  -1.755  0.928E+00  0.991E-01  0.410E+00  0.410E+00  0.453E-02  0.453E-02
  -1.705  0.120E+01  0.108E+00  0.539E+00  0.539E+00  0.519E-02  0.519E-02
  -1.655  0.128E+01  0.113E+00  0.580E+00  0.580E+00  0.554E-02  0.554E-02
  -1.605  0.115E+01  0.115E+00  0.509E+00  0.509E+00  0.582E-02  0.582E-02
  -1.555  0.864E+00  0.117E+00  0.367E+00  0.367E+00  0.649E-02  0.649E-02
  -1.505  0.577E+00  0.121E+00  0.220E+00  0.220E+00  0.797E-02  0.797E-02
  -1.455  0.375E+00  0.126E+00  0.114E+00  0.114E+00  0.104E-01  0.104E-01
  -1.405  0.270E+00  0.128E+00  0.571E-01  0.571E-01  0.138E-01  0.138E-01
  -1.355  0.228E+00  0.124E+00  0.341E-01  0.341E-01  0.182E-01  0.182E-01
  -1.305  0.219E+00  0.116E+00  0.277E-01  0.277E-01  0.237E-01  0.237E-01
  -1.255  0.227E+00  0.112E+00  0.276E-01  0.276E-01  0.299E-01  0.299E-01
  -1.205  0.243E+00  0.113E+00  0.293E-01  0.293E-01  0.356E-01  0.356E-01
  -1.155  0.260E+00  0.118E+00  0.313E-01  0.313E-01  0.398E-01  0.398E-01
  -1.105  0.274E+00  0.120E+00  0.338E-01  0.338E-01  0.431E-01  0.431E-01
  -1.055  0.289E+00  0.118E+00  0.383E-01  0.383E-01  0.473E-01  0.473E-01
  -1.005  0.313E+00  0.115E+00  0.454E-01  0.454E-01  0.533E-01  0.533E-01
  -0.955  0.343E+00  0.116E+00  0.541E-01  0.541E-01  0.595E-01  0.595E-01
  -0.905  0.370E+00  0.121E+00  0.614E-01  0.614E-01  0.630E-01  0.630E-01
  -0.855  0.380E+00  0.126E+00  0.649E-01  0.649E-01  0.621E-01  0.621E-01
  -0.805  0.370E+00  0.124E+00  0.646E-01  0.646E-01  0.584E-01  0.584E-01
  -0.755  0.355E+00  0.116E+00  0.632E-01  0.632E-01  0.560E-01  0.560E-01
  -0.705  0.358E+00  0.109E+00  0.638E-01  0.638E-01  0.608E-01  0.608E-01
  -0.655  0.407E+00  0.110E+00  0.684E-01  0.684E-01  0.800E-01  0.800E-01
  -0.605  0.522E+00  0.127E+00  0.768E-01  0.768E-01  0.121E+00  0.121E+00
  -0.555  0.704E+00  0.155E+00  0.875E-01  0.875E-01  0.187E+00  0.187E+00
  -0.505  0.928E+00  0.190E+00  0.989E-01  0.989E-01  0.270E+00  0.270E+00
  -0.455  0.115E+01  0.224E+00  0.109E+00  0.109E+00  0.352E+00  0.352E+00
  -0.405  0.130E+01  0.249E+00  0.119E+00  0.119E+00  0.408E+00  0.408E+00
  -0.355  0.137E+01  0.257E+00  0.126E+00  0.126E+00  0.428E+00  0.428E+00
  -0.305  0.135E+01  0.249E+00  0.131E+00  0.131E+00  0.418E+00  0.418E+00
  -0.255  0.129E+01  0.230E+00  0.135E+00  0.135E+00  0.395E+00  0.395E+00
  -0.205  0.123E+01  0.210E+00  0.136E+00  0.136E+00  0.372E+00  0.372E+00
  -0.155  0.118E+01  0.196E+00  0.138E+00  0.138E+00  0.354E+00  0.354E+00
  -0.105  0.114E+01  0.184E+00  0.140E+00  0.140E+00  0.340E+00  0.340E+00
  -0.055  0.112E+01  0.171E+00  0.143E+00  0.143E+00  0.330E+00  0.330E+00
  -0.005  0.109E+01  0.156E+00  0.145E+00  0.145E+00  0.323E+00  0.323E+00
   0.045  0.106E+01  0.139E+00  0.146E+00  0.146E+00  0.315E+00  0.315E+00
   0.095  0.101E+01  0.121E+00  0.144E+00  0.144E+00  0.300E+00  0.300E+00
   0.145  0.945E+00  0.103E+00  0.142E+00  0.142E+00  0.279E+00  0.279E+00
   0.195  0.892E+00  0.861E-01  0.146E+00  0.146E+00  0.257E+00  0.257E+00
   0.245  0.889E+00  0.716E-01  0.164E+00  0.164E+00  0.244E+00  0.244E+00
   0.295  0.961E+00  0.608E-01  0.206E+00  0.206E+00  0.244E+00  0.244E+00
   0.345  0.111E+01  0.533E-01  0.275E+00  0.275E+00  0.253E+00  0.253E+00
   0.395  0.131E+01  0.493E-01  0.365E+00  0.365E+00  0.264E+00  0.264E+00
   0.445  0.151E+01  0.498E-01  0.455E+00  0.455E+00  0.276E+00  0.276E+00
   0.495  0.168E+01  0.555E-01  0.520E+00  0.520E+00  0.290E+00  0.290E+00
   0.545  0.177E+01  0.653E-01  0.543E+00  0.543E+00  0.309E+00  0.309E+00
   0.595  0.179E+01  0.770E-01  0.525E+00  0.525E+00  0.331E+00  0.331E+00
   0.645  0.176E+01  0.890E-01  0.486E+00  0.486E+00  0.349E+00  0.349E+00
   0.695  0.171E+01  0.101E+00  0.448E+00  0.448E+00  0.355E+00  0.355E+00
   0.745  0.165E+01  0.111E+00  0.422E+00  0.422E+00  0.348E+00  0.348E+00
   0.795  0.161E+01  0.118E+00  0.410E+00  0.410E+00  0.336E+00  0.336E+00
   0.845  0.159E+01  0.120E+00  0.404E+00  0.404E+00  0.330E+00  0.330E+00
   0.895  0.160E+01  0.121E+00  0.403E+00  0.403E+00  0.339E+00  0.339E+00
   0.945  0.165E+01  0.121E+00  0.405E+00  0.405E+00  0.360E+00  0.360E+00
   0.995  0.170E+01  0.121E+00  0.413E+00  0.413E+00  0.376E+00  0.376E+00
   1.045  0.171E+01  0.120E+00  0.425E+00  0.425E+00  0.370E+00  0.370E+00
   1.095  0.169E+01  0.117E+00  0.443E+00  0.443E+00  0.342E+00  0.342E+00
   1.145  0.170E+01  0.114E+00  0.479E+00  0.479E+00  0.312E+00  0.312E+00
   1.195  0.182E+01  0.115E+00  0.540E+00  0.540E+00  0.310E+00  0.310E+00
   1.245  0.206E+01  0.124E+00  0.614E+00  0.614E+00  0.353E+00  0.353E+00
   1.295  0.236E+01  0.141E+00  0.674E+00  0.674E+00  0.433E+00  0.433E+00
   1.345  0.262E+01  0.165E+00  0.697E+00  0.697E+00  0.532E+00  0.532E+00
   1.395  0.280E+01  0.193E+00  0.680E+00  0.680E+00  0.625E+00  0.625E+00
   1.445  0.291E+01  0.219E+00  0.644E+00  0.644E+00  0.700E+00  0.700E+00
   1.495  0.297E+01  0.240E+00  0.612E+00  0.612E+00  0.751E+00  0.751E+00
   1.545  0.301E+01  0.252E+00  0.599E+00  0.599E+00  0.779E+00  0.779E+00
   1.595  0.304E+01  0.252E+00  0.608E+00  0.608E+00  0.787E+00  0.787E+00
   1.645  0.306E+01  0.241E+00  0.630E+00  0.630E+00  0.782E+00  0.782E+00
   1.695  0.307E+01  0.224E+00  0.657E+00  0.657E+00  0.764E+00  0.764E+00
   1.745  0.304E+01  0.211E+00  0.682E+00  0.682E+00  0.732E+00  0.732E+00
   1.795  0.295E+01  0.206E+00  0.691E+00  0.691E+00  0.680E+00  0.680E+00
   1.845  0.277E+01  0.208E+00  0.679E+00  0.679E+00  0.600E+00  0.600E+00
   1.895  0.251E+01  0.215E+00  0.647E+00  0.647E+00  0.503E+00  0.503E+00
   1.945  0.225E+01  0.220E+00  0.606E+00  0.606E+00  0.407E+00  0.407E+00
   1.995  0.201E+01  0.222E+00  0.562E+00  0.562E+00  0.333E+00  0.333E+00
   2.045  0.182E+01  0.216E+00  0.515E+00  0.515E+00  0.288E+00  0.288E+00
   2.095  0.167E+01  0.203E+00  0.464E+00  0.464E+00  0.269E+00  0.269E+00
   2.145  0.155E+01  0.186E+00  0.415E+00  0.415E+00  0.268E+00  0.268E+00
   2.195  0.148E+01  0.172E+00  0.376E+00  0.376E+00  0.277E+00  0.277E+00
   2.245  0.146E+01  0.163E+00  0.356E+00  0.356E+00  0.292E+00  0.292E+00
   2.295  0.147E+01  0.157E+00  0.350E+00  0.350E+00  0.305E+00  0.305E+00
   2.345  0.144E+01  0.149E+00  0.343E+00  0.343E+00  0.305E+00  0.305E+00
   2.395  0.136E+01  0.139E+00  0.321E+00  0.321E+00  0.289E+00  0.289E+00
   2.445  0.121E+01  0.128E+00  0.283E+00  0.283E+00  0.258E+00  0.258E+00
   2.495  0.105E+01  0.120E+00  0.240E+00  0.240E+00  0.223E+00  0.223E+00
   2.545  0.913E+00  0.115E+00  0.203E+00  0.203E+00  0.196E+00  0.196E+00
   2.595  0.843E+00  0.113E+00  0.184E+00  0.184E+00  0.181E+00  0.181E+00
   2.645  0.838E+00  0.110E+00  0.186E+00  0.186E+00  0.178E+00  0.178E+00
   2.695  0.881E+00  0.104E+00  0.208E+00  0.208E+00  0.181E+00  0.181E+00
   2.745  0.942E+00  0.953E-01  0.241E+00  0.241E+00  0.182E+00  0.182E+00
   2.795  0.992E+00  0.839E-01  0.273E+00  0.273E+00  0.180E+00  0.180E+00
   2.845  0.101E+01  0.727E-01  0.294E+00  0.294E+00  0.175E+00  0.175E+00
   2.895  0.997E+00  0.640E-01  0.299E+00  0.299E+00  0.168E+00  0.168E+00
   2.945  0.966E+00  0.584E-01  0.293E+00  0.293E+00  0.161E+00  0.161E+00
   2.995  0.932E+00  0.554E-01  0.281E+00  0.281E+00  0.157E+00  0.157E+00
   3.045  0.906E+00  0.544E-01  0.268E+00  0.268E+00  0.158E+00  0.158E+00
   3.095  0.890E+00  0.548E-01  0.253E+00  0.253E+00  0.164E+00  0.164E+00
   3.145  0.881E+00  0.560E-01  0.237E+00  0.237E+00  0.176E+00  0.176E+00
   3.195  0.874E+00  0.571E-01  0.219E+00  0.219E+00  0.189E+00  0.189E+00
   3.245  0.862E+00  0.571E-01  0.202E+00  0.202E+00  0.200E+00  0.200E+00
   3.295  0.844E+00  0.562E-01  0.187E+00  0.187E+00  0.207E+00  0.207E+00
   3.345  0.819E+00  0.558E-01  0.173E+00  0.173E+00  0.209E+00  0.209E+00
   3.395  0.791E+00  0.569E-01  0.159E+00  0.159E+00  0.208E+00  0.208E+00
   3.445  0.765E+00  0.592E-01  0.146E+00  0.146E+00  0.207E+00  0.207E+00
   3.495  0.748E+00  0.609E-01  0.133E+00  0.133E+00  0.211E+00  0.211E+00
   3.545  0.746E+00  0.604E-01  0.122E+00  0.122E+00  0.221E+00  0.221E+00
   3.595  0.755E+00  0.568E-01  0.115E+00  0.115E+00  0.234E+00  0.234E+00
   3.645  0.763E+00  0.513E-01  0.111E+00  0.111E+00  0.245E+00  0.245E+00
   3.695  0.766E+00  0.465E-01  0.110E+00  0.110E+00  0.250E+00  0.250E+00
   3.745  0.773E+00  0.454E-01  0.109E+00  0.109E+00  0.254E+00  0.254E+00
   3.795  0.799E+00  0.503E-01  0.109E+00  0.109E+00  0.265E+00  0.265E+00
   3.845  0.847E+00  0.606E-01  0.107E+00  0.107E+00  0.286E+00  0.286E+00
   3.895  0.902E+00  0.733E-01  0.105E+00  0.105E+00  0.310E+00  0.310E+00
   3.945  0.939E+00  0.845E-01  0.105E+00  0.105E+00  0.322E+00  0.322E+00
   3.995  0.939E+00  0.915E-01  0.108E+00  0.108E+00  0.315E+00  0.315E+00
   4.045  0.905E+00  0.938E-01  0.112E+00  0.112E+00  0.293E+00  0.293E+00
   4.095  0.845E+00  0.918E-01  0.112E+00  0.112E+00  0.264E+00  0.264E+00
   4.145  0.766E+00  0.861E-01  0.107E+00  0.107E+00  0.233E+00  0.233E+00
   4.195  0.676E+00  0.785E-01  0.981E-01  0.981E-01  0.201E+00  0.201E+00
   4.245  0.582E+00  0.714E-01  0.871E-01  0.871E-01  0.168E+00  0.168E+00
   4.295  0.496E+00  0.668E-01  0.749E-01  0.749E-01  0.139E+00  0.139E+00
   4.345  0.426E+00  0.652E-01  0.630E-01  0.630E-01  0.117E+00  0.117E+00
   4.395  0.382E+00  0.662E-01  0.538E-01  0.538E-01  0.104E+00  0.104E+00
   4.445  0.374E+00  0.699E-01  0.501E-01  0.501E-01  0.102E+00  0.102E+00
   4.495  0.400E+00  0.754E-01  0.527E-01  0.527E-01  0.110E+00  0.110E+00
   4.545  0.441E+00  0.813E-01  0.588E-01  0.588E-01  0.121E+00  0.121E+00
   4.595  0.468E+00  0.848E-01  0.637E-01  0.637E-01  0.128E+00  0.128E+00
   4.645  0.464E+00  0.845E-01  0.632E-01  0.632E-01  0.127E+00  0.127E+00
   4.695  0.440E+00  0.817E-01  0.573E-01  0.573E-01  0.122E+00  0.122E+00
   4.745  0.421E+00  0.797E-01  0.494E-01  0.494E-01  0.121E+00  0.121E+00
   4.795  0.425E+00  0.825E-01  0.437E-01  0.437E-01  0.127E+00  0.127E+00
   4.845  0.455E+00  0.926E-01  0.418E-01  0.418E-01  0.139E+00  0.139E+00
   4.895  0.504E+00  0.110E+00  0.428E-01  0.428E-01  0.154E+00  0.154E+00
   4.945  0.562E+00  0.131E+00  0.445E-01  0.445E-01  0.171E+00  0.171E+00
   4.995  0.623E+00  0.150E+00  0.453E-01  0.453E-01  0.191E+00  0.191E+00
   5.045  0.681E+00  0.165E+00  0.447E-01  0.447E-01  0.213E+00  0.213E+00
   5.095  0.731E+00  0.175E+00  0.433E-01  0.433E-01  0.234E+00  0.234E+00
   5.145  0.766E+00  0.183E+00  0.414E-01  0.414E-01  0.250E+00  0.250E+00
   5.195  0.782E+00  0.192E+00  0.386E-01  0.386E-01  0.257E+00  0.257E+00
   5.245  0.781E+00  0.201E+00  0.347E-01  0.347E-01  0.256E+00  0.256E+00
   5.295  0.766E+00  0.204E+00  0.301E-01  0.301E-01  0.251E+00  0.251E+00
   5.345  0.735E+00  0.197E+00  0.257E-01  0.257E-01  0.243E+00  0.243E+00
   5.395  0.683E+00  0.180E+00  0.222E-01  0.222E-01  0.229E+00  0.229E+00
   5.445  0.606E+00  0.159E+00  0.195E-01  0.195E-01  0.204E+00  0.204E+00
   5.495  0.513E+00  0.140E+00  0.170E-01  0.170E-01  0.170E+00  0.170E+00
   5.545  0.418E+00  0.127E+00  0.141E-01  0.141E-01  0.132E+00  0.132E+00
   5.595  0.341E+00  0.120E+00  0.111E-01  0.111E-01  0.995E-01  0.995E-01
   5.645  0.297E+00  0.123E+00  0.883E-02  0.883E-02  0.781E-01  0.781E-01
   5.695  0.291E+00  0.140E+00  0.797E-02  0.797E-02  0.673E-01  0.673E-01
   5.745  0.318E+00  0.175E+00  0.900E-02  0.900E-02  0.628E-01  0.628E-01
   5.795  0.366E+00  0.223E+00  0.120E-01  0.120E-01  0.592E-01  0.592E-01
   5.845  0.417E+00  0.276E+00  0.162E-01  0.162E-01  0.542E-01  0.542E-01
   5.895  0.451E+00  0.315E+00  0.202E-01  0.202E-01  0.479E-01  0.479E-01
   5.945  0.453E+00  0.325E+00  0.223E-01  0.223E-01  0.414E-01  0.414E-01
   5.995  0.415E+00  0.301E+00  0.213E-01  0.213E-01  0.357E-01  0.357E-01
   6.045  0.351E+00  0.252E+00  0.176E-01  0.176E-01  0.318E-01  0.318E-01
   6.095  0.280E+00  0.195E+00  0.128E-01  0.128E-01  0.301E-01  0.301E-01
   6.145  0.218E+00  0.141E+00  0.877E-02  0.877E-02  0.297E-01  0.297E-01
   6.195  0.170E+00  0.974E-01  0.645E-02  0.645E-02  0.297E-01  0.297E-01
   6.245  0.137E+00  0.654E-01  0.591E-02  0.591E-02  0.298E-01  0.298E-01
   6.295  0.120E+00  0.465E-01  0.645E-02  0.645E-02  0.304E-01  0.304E-01
   6.345  0.118E+00  0.401E-01  0.731E-02  0.731E-02  0.318E-01  0.318E-01
   6.395  0.127E+00  0.431E-01  0.805E-02  0.805E-02  0.337E-01  0.337E-01
   6.445  0.140E+00  0.511E-01  0.862E-02  0.862E-02  0.359E-01  0.359E-01
   6.495  0.157E+00  0.619E-01  0.923E-02  0.923E-02  0.384E-01  0.384E-01
   6.545  0.177E+00  0.754E-01  0.102E-01  0.102E-01  0.408E-01  0.408E-01
   6.595  0.197E+00  0.906E-01  0.117E-01  0.117E-01  0.415E-01  0.415E-01
   6.645  0.210E+00  0.103E+00  0.141E-01  0.141E-01  0.394E-01  0.394E-01
   6.695  0.214E+00  0.109E+00  0.174E-01  0.174E-01  0.353E-01  0.353E-01
   6.745  0.213E+00  0.107E+00  0.216E-01  0.216E-01  0.316E-01  0.316E-01
   6.795  0.219E+00  0.105E+00  0.266E-01  0.266E-01  0.305E-01  0.305E-01
   6.845  0.240E+00  0.113E+00  0.315E-01  0.315E-01  0.319E-01  0.319E-01
   6.895  0.270E+00  0.132E+00  0.354E-01  0.354E-01  0.337E-01  0.337E-01
   6.945  0.295E+00  0.153E+00  0.377E-01  0.377E-01  0.336E-01  0.336E-01
   6.995  0.302E+00  0.162E+00  0.393E-01  0.393E-01  0.310E-01  0.310E-01
   7.045  0.291E+00  0.153E+00  0.418E-01  0.418E-01  0.276E-01  0.276E-01
   7.095  0.271E+00  0.130E+00  0.451E-01  0.451E-01  0.255E-01  0.255E-01
   7.145  0.248E+00  0.103E+00  0.469E-01  0.469E-01  0.256E-01  0.256E-01
   7.195  0.220E+00  0.781E-01  0.450E-01  0.450E-01  0.261E-01  0.261E-01
   7.245  0.190E+00  0.598E-01  0.398E-01  0.398E-01  0.256E-01  0.256E-01
   7.295  0.164E+00  0.481E-01  0.337E-01  0.337E-01  0.241E-01  0.241E-01
   7.345  0.146E+00  0.411E-01  0.293E-01  0.293E-01  0.230E-01  0.230E-01
   7.395  0.135E+00  0.357E-01  0.270E-01  0.270E-01  0.226E-01  0.226E-01
   7.445  0.127E+00  0.306E-01  0.262E-01  0.262E-01  0.222E-01  0.222E-01
   7.495  0.123E+00  0.263E-01  0.273E-01  0.273E-01  0.212E-01  0.212E-01
   7.545  0.127E+00  0.241E-01  0.314E-01  0.314E-01  0.202E-01  0.202E-01
   7.595  0.144E+00  0.250E-01  0.395E-01  0.395E-01  0.202E-01  0.202E-01
   7.645  0.173E+00  0.293E-01  0.511E-01  0.511E-01  0.208E-01  0.208E-01
   7.695  0.207E+00  0.370E-01  0.643E-01  0.643E-01  0.209E-01  0.209E-01
   7.745  0.243E+00  0.480E-01  0.778E-01  0.778E-01  0.197E-01  0.197E-01
   7.795  0.279E+00  0.623E-01  0.910E-01  0.910E-01  0.175E-01  0.175E-01
   7.845  0.316E+00  0.791E-01  0.103E+00  0.103E+00  0.156E-01  0.156E-01
   7.895  0.348E+00  0.972E-01  0.111E+00  0.111E+00  0.142E-01  0.142E-01
   7.945  0.365E+00  0.114E+00  0.113E+00  0.113E+00  0.130E-01  0.130E-01
   7.995  0.361E+00  0.125E+00  0.106E+00  0.106E+00  0.116E-01  0.116E-01
   8.045  0.334E+00  0.127E+00  0.936E-01  0.936E-01  0.982E-02  0.982E-02
   8.095  0.291E+00  0.119E+00  0.782E-01  0.782E-01  0.777E-02  0.777E-02
   8.145  0.243E+00  0.106E+00  0.629E-01  0.629E-01  0.576E-02  0.576E-02
   8.195  0.202E+00  0.940E-01  0.500E-01  0.500E-01  0.405E-02  0.405E-02
   8.245  0.176E+00  0.874E-01  0.413E-01  0.413E-01  0.290E-02  0.290E-02
   8.295  0.168E+00  0.854E-01  0.388E-01  0.388E-01  0.249E-02  0.249E-02
   8.345  0.178E+00  0.847E-01  0.439E-01  0.439E-01  0.292E-02  0.292E-02
   8.395  0.206E+00  0.836E-01  0.569E-01  0.569E-01  0.409E-02  0.409E-02
   8.445  0.252E+00  0.834E-01  0.784E-01  0.784E-01  0.573E-02  0.573E-02
   8.495  0.316E+00  0.851E-01  0.108E+00  0.108E+00  0.747E-02  0.747E-02
   8.545  0.386E+00  0.870E-01  0.140E+00  0.140E+00  0.899E-02  0.899E-02
   8.595  0.440E+00  0.860E-01  0.167E+00  0.167E+00  0.102E-01  0.102E-01
   8.645  0.459E+00  0.822E-01  0.177E+00  0.177E+00  0.112E-01  0.112E-01
   8.695  0.442E+00  0.790E-01  0.169E+00  0.169E+00  0.124E-01  0.124E-01
   8.745  0.404E+00  0.791E-01  0.148E+00  0.148E+00  0.141E-01  0.141E-01
   8.795  0.360E+00  0.817E-01  0.123E+00  0.123E+00  0.163E-01  0.163E-01
   8.845  0.321E+00  0.844E-01  0.100E+00  0.100E+00  0.184E-01  0.184E-01
   8.895  0.288E+00  0.849E-01  0.811E-01  0.811E-01  0.202E-01  0.202E-01
   8.945  0.258E+00  0.829E-01  0.657E-01  0.657E-01  0.216E-01  0.216E-01
   8.995  0.230E+00  0.789E-01  0.528E-01  0.528E-01  0.226E-01  0.226E-01
   9.045  0.203E+00  0.731E-01  0.419E-01  0.419E-01  0.229E-01  0.229E-01
   9.095  0.174E+00  0.654E-01  0.325E-01  0.325E-01  0.218E-01  0.218E-01
   9.145  0.143E+00  0.555E-01  0.245E-01  0.245E-01  0.191E-01  0.191E-01
   9.195  0.112E+00  0.445E-01  0.181E-01  0.181E-01  0.158E-01  0.158E-01
   9.245  0.879E-01  0.349E-01  0.137E-01  0.137E-01  0.128E-01  0.128E-01
   9.295  0.730E-01  0.280E-01  0.116E-01  0.116E-01  0.110E-01  0.110E-01
   9.345  0.658E-01  0.234E-01  0.112E-01  0.112E-01  0.100E-01  0.100E-01
   9.395  0.619E-01  0.197E-01  0.114E-01  0.114E-01  0.975E-02  0.975E-02
   9.445  0.576E-01  0.155E-01  0.111E-01  0.111E-01  0.991E-02  0.991E-02
   9.495  0.518E-01  0.110E-01  0.101E-01  0.101E-01  0.103E-01  0.103E-01
   9.545  0.458E-01  0.707E-02  0.876E-02  0.876E-02  0.106E-01  0.106E-01
   9.595  0.416E-01  0.458E-02  0.761E-02  0.761E-02  0.109E-01  0.109E-01
   9.645  0.397E-01  0.358E-02  0.694E-02  0.694E-02  0.111E-01  0.111E-01
   9.695  0.382E-01  0.342E-02  0.641E-02  0.641E-02  0.110E-01  0.110E-01
   9.745  0.341E-01  0.325E-02  0.555E-02  0.555E-02  0.990E-02  0.990E-02
   9.795  0.269E-01  0.268E-02  0.423E-02  0.423E-02  0.787E-02  0.787E-02
   9.845  0.186E-01  0.187E-02  0.283E-02  0.283E-02  0.553E-02  0.553E-02
   9.895  0.124E-01  0.121E-02  0.183E-02  0.183E-02  0.376E-02  0.376E-02
