2   0.500000000   -828.81921386
4   0.250000000   -828.92551000
6   0.166666667   -828.92565299
8   0.125000000   -828.92547047
10  0.100000000   -828.92558359
12  0.083333333   -828.92562878
14  0.071428571   -828.92552774
16  0.062500000   -828.92555410
18  0.055555556   -828.92553863
20  0.050000000   -828.92554446
22  0.045454545   -828.92554328

