  0.16833673E+01 -0.55128145E+01
  0.17077673E+01 -0.55159035E+01
  0.17321674E+01 -0.55187528E+01
  0.17565674E+01 -0.55212548E+01
  0.17809675E+01 -0.55233396E+01
  0.18053675E+01 -0.55249623E+01
  0.18297675E+01 -0.55261011E+01
  0.18541676E+01 -0.55267651E+01
  0.18785676E+01 -0.55269846E+01
  0.00000000E+00 -0.39694583E+01
  0.24646505E-01 -0.39714797E+01
  0.49293010E-01 -0.39659094E+01
  0.73939515E-01 -0.39515874E+01
  0.98586020E-01 -0.39286666E+01
  0.12323252E+00 -0.38984614E+01
  0.14787903E+00 -0.38628938E+01
  0.17252553E+00 -0.38237669E+01
  0.19717204E+00 -0.37821887E+01
  0.22181854E+00 -0.37383939E+01
  0.24646505E+00 -0.36918779E+01
  0.27111155E+00 -0.36415435E+01
  0.29575806E+00 -0.35858819E+01
  0.32040456E+00 -0.35236817E+01
  0.34505107E+00 -0.34554346E+01
  0.36969757E+00 -0.33844332E+01
  0.39434408E+00 -0.33162930E+01
  0.41899058E+00 -0.32568931E+01
  0.44363709E+00 -0.32097579E+01
  0.46828359E+00 -0.31746564E+01
  0.49293010E+00 -0.31488842E+01
  0.51757660E+00 -0.31296334E+01
  0.54222311E+00 -0.31150676E+01
  0.56686961E+00 -0.31040944E+01
  0.59151612E+00 -0.30959189E+01
  0.61616262E+00 -0.30898909E+01
  0.64080913E+00 -0.30855088E+01
  0.66545563E+00 -0.30824028E+01
  0.69010214E+00 -0.30803088E+01
  0.71474864E+00 -0.30790696E+01
  0.73939515E+00 -0.30786241E+01
  0.76444021E+00 -0.30789106E+01
  0.78948528E+00 -0.30796814E+01
  0.81453034E+00 -0.30808212E+01
  0.83957541E+00 -0.30822547E+01
  0.86462047E+00 -0.30840225E+01
  0.88966553E+00 -0.30862676E+01
  0.91471060E+00 -0.30891707E+01
  0.93975566E+00 -0.30928909E+01
  0.96480073E+00 -0.30974904E+01
  0.98984579E+00 -0.31028296E+01
  0.10148909E+01 -0.31085301E+01
  0.10399359E+01 -0.31141584E+01
  0.10649810E+01 -0.31195454E+01
  0.10900260E+01 -0.31248912E+01
  0.11150711E+01 -0.31305165E+01
  0.11401162E+01 -0.31365854E+01
  0.11651612E+01 -0.31430834E+01
  0.11902063E+01 -0.31499009E+01
  0.12152514E+01 -0.31567298E+01
  0.12402964E+01 -0.31628408E+01
  0.12653415E+01 -0.31671393E+01
  0.12903866E+01 -0.31686708E+01
  0.13154316E+01 -0.31671964E+01
  0.13404767E+01 -0.31633299E+01
  0.13655218E+01 -0.31581943E+01
  0.13905668E+01 -0.31529013E+01
  0.14149669E+01 -0.31771422E+01
  0.14393669E+01 -0.32122299E+01
  0.14637669E+01 -0.32619036E+01
  0.14881670E+01 -0.33249923E+01
  0.15125670E+01 -0.33952319E+01
  0.15369671E+01 -0.34654533E+01
  0.15613671E+01 -0.35311422E+01
  0.15857671E+01 -0.35910925E+01
  0.16101672E+01 -0.36459952E+01
  0.16345672E+01 -0.36968530E+01
  0.16589673E+01 -0.37443231E+01
  0.16833673E+01 -0.37886638E+01
  0.17077673E+01 -0.38297559E+01
  0.17321674E+01 -0.38671249E+01
  0.17565674E+01 -0.38999986E+01
  0.17809675E+01 -0.39273935E+01
  0.18053675E+01 -0.39483191E+01
  0.18297675E+01 -0.39621453E+01
  0.18541676E+01 -0.39689393E+01
  0.18785676E+01 -0.39694583E+01
  0.00000000E+00 -0.31145487E+01
  0.24646505E-01 -0.31142271E+01
  0.49293010E-01 -0.31119530E+01
  0.73939515E-01 -0.31079893E+01
  0.98586020E-01 -0.31028136E+01
  0.12323252E+00 -0.30967730E+01
  0.14787903E+00 -0.30899500E+01
  0.17252553E+00 -0.30823070E+01
  0.19717204E+00 -0.30738741E+01
  0.22181854E+00 -0.30647739E+01
  0.24646505E+00 -0.30551068E+01
  0.27111155E+00 -0.30448333E+01
  0.29575806E+00 -0.30336919E+01
  0.32040456E+00 -0.30210815E+01
  0.34505107E+00 -0.30058674E+01
  0.36969757E+00 -0.29861862E+01
  0.39434408E+00 -0.29594312E+01
  0.41899058E+00 -0.29227748E+01
  0.44363709E+00 -0.28744501E+01
  0.46828359E+00 -0.28146118E+01
  0.49293010E+00 -0.27442516E+01
  0.51757660E+00 -0.26637415E+01
  0.54222311E+00 -0.25731572E+01
  0.56686961E+00 -0.24735852E+01
  0.59151612E+00 -0.23675696E+01
  0.61616262E+00 -0.22585711E+01
  0.64080913E+00 -0.22581514E+01
  0.66545563E+00 -0.22597932E+01
  0.69010214E+00 -0.22609594E+01
  0.71474864E+00 -0.22616202E+01
  0.73939515E+00 -0.22617781E+01
  0.76444021E+00 -0.22617107E+01
  0.78948528E+00 -0.22613094E+01
  0.81453034E+00 -0.22605022E+01
  0.83957541E+00 -0.22592672E+01
  0.86462047E+00 -0.22576855E+01
  0.88966553E+00 -0.22560104E+01
  0.91471060E+00 -0.22650272E+01
  0.93975566E+00 -0.23331509E+01
  0.96480073E+00 -0.23997055E+01
  0.98984579E+00 -0.24617214E+01
  0.10148909E+01 -0.25179003E+01
  0.10399359E+01 -0.25676332E+01
  0.10649810E+01 -0.26111939E+01
  0.10900260E+01 -0.26491502E+01
  0.11150711E+01 -0.26817082E+01
  0.11401162E+01 -0.27088414E+01
  0.11651612E+01 -0.27309462E+01
  0.11902063E+01 -0.27490667E+01
  0.12152514E+01 -0.27643272E+01
  0.12402964E+01 -0.27771608E+01
  0.12653415E+01 -0.27870338E+01
  0.12903866E+01 -0.27927570E+01
  0.13154316E+01 -0.27930530E+01
  0.13404767E+01 -0.27871624E+01
  0.13655218E+01 -0.27753932E+01
  0.13905668E+01 -0.27592722E+01
  0.14149669E+01 -0.28278394E+01
  0.14393669E+01 -0.28858747E+01
  0.14637669E+01 -0.29315870E+01
  0.14881670E+01 -0.29651232E+01
  0.15125670E+01 -0.29894187E+01
  0.15369671E+01 -0.30078918E+01
  0.15613671E+01 -0.30228189E+01
  0.15857671E+01 -0.30353817E+01
  0.16101672E+01 -0.30462701E+01
  0.16345672E+01 -0.30560604E+01
  0.16589673E+01 -0.30652245E+01
  0.16833673E+01 -0.30740091E+01
  0.17077673E+01 -0.30823967E+01
  0.17321674E+01 -0.30901798E+01
  0.17565674E+01 -0.30970977E+01
  0.17809675E+01 -0.31029603E+01
  0.18053675E+01 -0.31076826E+01
  0.18297675E+01 -0.31112311E+01
  0.18541676E+01 -0.31135532E+01
  0.18785676E+01 -0.31145487E+01
  0.00000000E+00 -0.25954214E+01
  0.24646505E-01 -0.25940013E+01
  0.49293010E-01 -0.25866119E+01
  0.73939515E-01 -0.25739326E+01
  0.98586020E-01 -0.25570573E+01
  0.12323252E+00 -0.25365349E+01
  0.14787903E+00 -0.25117935E+01
  0.17252553E+00 -0.24815043E+01
  0.19717204E+00 -0.24446519E+01
  0.22181854E+00 -0.24014460E+01
  0.24646505E+00 -0.23533847E+01
  0.27111155E+00 -0.23027329E+01
  0.29575806E+00 -0.22539844E+01
  0.32040456E+00 -0.22243929E+01
  0.34505107E+00 -0.22192183E+01
  0.36969757E+00 -0.22208446E+01
  0.39434408E+00 -0.22241609E+01
  0.41899058E+00 -0.22280784E+01
  0.44363709E+00 -0.22322239E+01
  0.46828359E+00 -0.22363921E+01
  0.49293010E+00 -0.22404357E+01
  0.51757660E+00 -0.22442411E+01
  0.54222311E+00 -0.22477278E+01
  0.56686961E+00 -0.22508587E+01
  0.59151612E+00 -0.22536347E+01
  0.61616262E+00 -0.22557565E+01
  0.64080913E+00 -0.22024943E+01
  0.66545563E+00 -0.22033150E+01
  0.69010214E+00 -0.22039167E+01
  0.71474864E+00 -0.22042266E+01
  0.73939515E+00 -0.22042691E+01
  0.76444021E+00 -0.22044496E+01
  0.78948528E+00 -0.22046203E+01
  0.81453034E+00 -0.22046523E+01
  0.83957541E+00 -0.22045068E+01
  0.86462047E+00 -0.22042744E+01
  0.88966553E+00 -0.22044678E+01
  0.91471060E+00 -0.22513019E+01
  0.93975566E+00 -0.22513525E+01
  0.96480073E+00 -0.22495842E+01
  0.98984579E+00 -0.22476874E+01
  0.10148909E+01 -0.22456506E+01
  0.10399359E+01 -0.22434881E+01
  0.10649810E+01 -0.22413288E+01
  0.10900260E+01 -0.22393803E+01
  0.11150711E+01 -0.22378413E+01
  0.11401162E+01 -0.22368248E+01
  0.11651612E+01 -0.22363212E+01
  0.11902063E+01 -0.22362110E+01
  0.12152514E+01 -0.22363278E+01
  0.12402964E+01 -0.22365379E+01
  0.12653415E+01 -0.22367884E+01
  0.12903866E+01 -0.22371011E+01
  0.13154316E+01 -0.22375274E+01
  0.13404767E+01 -0.22380990E+01
  0.13655218E+01 -0.22388031E+01
  0.13905668E+01 -0.22395831E+01
  0.14149669E+01 -0.22353229E+01
  0.14393669E+01 -0.22311010E+01
  0.14637669E+01 -0.22270413E+01
  0.14881670E+01 -0.22233382E+01
  0.15125670E+01 -0.22205187E+01
  0.15369671E+01 -0.22205268E+01
  0.15613671E+01 -0.22327685E+01
  0.15857671E+01 -0.22705777E+01
  0.16101672E+01 -0.23151091E+01
  0.16345672E+01 -0.23575764E+01
  0.16589673E+01 -0.23982231E+01
  0.16833673E+01 -0.24375012E+01
  0.17077673E+01 -0.24748083E+01
  0.17321674E+01 -0.25087600E+01
  0.17565674E+01 -0.25378700E+01
  0.17809675E+01 -0.25611106E+01
  0.18053675E+01 -0.25780994E+01
  0.18297675E+01 -0.25890246E+01
  0.18541676E+01 -0.25945106E+01
  0.18785676E+01 -0.25954214E+01
  0.00000000E+00 -0.21637793E+01
  0.24646505E-01 -0.21642356E+01
  0.49293010E-01 -0.21649822E+01
  0.73939515E-01 -0.21663841E+01
  0.98586020E-01 -0.21683962E+01
  0.12323252E+00 -0.21709059E+01
  0.14787903E+00 -0.21738142E+01
  0.17252553E+00 -0.21770076E+01
  0.19717204E+00 -0.21803627E+01
  0.22181854E+00 -0.21837226E+01
  0.24646505E+00 -0.21867729E+01
  0.27111155E+00 -0.21885702E+01
  0.29575806E+00 -0.21849344E+01
  0.32040456E+00 -0.21790489E+01
  0.34505107E+00 -0.21809677E+01
  0.36969757E+00 -0.21829304E+01
  0.39434408E+00 -0.21849679E+01
  0.41899058E+00 -0.21870662E+01
  0.44363709E+00 -0.21891738E+01
  0.46828359E+00 -0.21912276E+01
  0.49293010E+00 -0.21931787E+01
  0.51757660E+00 -0.21950077E+01
  0.54222311E+00 -0.21967185E+01
  0.56686961E+00 -0.21983187E+01
  0.59151612E+00 -0.21997955E+01
  0.61616262E+00 -0.22010602E+01
  0.64080913E+00 -0.21475521E+01
  0.66545563E+00 -0.20371815E+01
  0.69010214E+00 -0.19267528E+01
  0.71474864E+00 -0.18165211E+01
  0.73939515E+00 -0.17150528E+01
  0.76444021E+00 -0.17909704E+01
  0.78948528E+00 -0.18745785E+01
  0.81453034E+00 -0.19568027E+01
  0.83957541E+00 -0.20366902E+01
  0.86462047E+00 -0.21140925E+01
  0.88966553E+00 -0.21886655E+01
  0.91471060E+00 -0.22035957E+01
  0.93975566E+00 -0.22036175E+01
  0.96480073E+00 -0.22036277E+01
  0.98984579E+00 -0.22035510E+01
  0.10148909E+01 -0.22032792E+01
  0.10399359E+01 -0.22027689E+01
  0.10649810E+01 -0.22020653E+01
  0.10900260E+01 -0.22012497E+01
  0.11150711E+01 -0.22003725E+01
  0.11401162E+01 -0.21994391E+01
  0.11651612E+01 -0.21984491E+01
  0.11902063E+01 -0.21974257E+01
  0.12152514E+01 -0.21964083E+01
  0.12402964E+01 -0.21954387E+01
  0.12653415E+01 -0.21945602E+01
  0.12903866E+01 -0.21938091E+01
  0.13154316E+01 -0.21932118E+01
  0.13404767E+01 -0.21928039E+01
  0.13655218E+01 -0.21926425E+01
  0.13905668E+01 -0.21927835E+01
  0.14149669E+01 -0.21907955E+01
  0.14393669E+01 -0.21887730E+01
  0.14637669E+01 -0.21867306E+01
  0.14881670E+01 -0.21846759E+01
  0.15125670E+01 -0.21826191E+01
  0.15369671E+01 -0.21805766E+01
  0.15613671E+01 -0.21785874E+01
  0.15857671E+01 -0.21878126E+01
  0.16101672E+01 -0.21887488E+01
  0.16345672E+01 -0.21864874E+01
  0.16589673E+01 -0.21833454E+01
  0.16833673E+01 -0.21799581E+01
  0.17077673E+01 -0.21766149E+01
  0.17321674E+01 -0.21735096E+01
  0.17565674E+01 -0.21707780E+01
  0.17809675E+01 -0.21684863E+01
  0.18053675E+01 -0.21666375E+01
  0.18297675E+01 -0.21652166E+01
  0.18541676E+01 -0.21642437E+01
  0.18785676E+01 -0.21637793E+01
  0.00000000E+00 -0.21637792E+01
  0.24646505E-01 -0.21639568E+01
  0.49293010E-01 -0.21645904E+01
  0.73939515E-01 -0.21651695E+01
  0.98586020E-01 -0.21656809E+01
  0.12323252E+00 -0.21662699E+01
  0.14787903E+00 -0.21670712E+01
  0.17252553E+00 -0.21681703E+01
  0.19717204E+00 -0.21695886E+01
  0.22181854E+00 -0.21712878E+01
  0.24646505E+00 -0.21731801E+01
  0.27111155E+00 -0.21751542E+01
  0.29575806E+00 -0.21771203E+01
  0.32040456E+00 -0.21576953E+01
  0.34505107E+00 -0.21004998E+01
  0.36969757E+00 -0.20308929E+01
  0.39434408E+00 -0.19551004E+01
  0.41899058E+00 -0.18758523E+01
  0.44363709E+00 -0.17949823E+01
  0.46828359E+00 -0.17134424E+01
  0.49293010E+00 -0.16311584E+01
  0.51757660E+00 -0.15475141E+01
  0.54222311E+00 -0.14626942E+01
  0.56686961E+00 -0.13797466E+01
  0.59151612E+00 -0.13114738E+01
  0.61616262E+00 -0.12962248E+01
  0.64080913E+00 -0.13138823E+01
  0.66545563E+00 -0.13910226E+01
  0.69010214E+00 -0.14927157E+01
  0.71474864E+00 -0.15981549E+01
  0.73939515E+00 -0.16981458E+01
  0.76444021E+00 -0.16216802E+01
  0.78948528E+00 -0.15397170E+01
  0.81453034E+00 -0.14605558E+01
  0.83957541E+00 -0.13853145E+01
  0.86462047E+00 -0.13197363E+01
  0.88966553E+00 -0.12993157E+01
  0.91471060E+00 -0.12920719E+01
  0.93975566E+00 -0.13114937E+01
  0.96480073E+00 -0.13563842E+01
  0.98984579E+00 -0.14068727E+01
  0.10148909E+01 -0.14534676E+01
  0.10399359E+01 -0.14927271E+01
  0.10649810E+01 -0.15249827E+01
  0.10900260E+01 -0.15527921E+01
  0.11150711E+01 -0.15788969E+01
  0.11401162E+01 -0.16047573E+01
  0.11651612E+01 -0.16303097E+01
  0.11902063E+01 -0.16544081E+01
  0.12152514E+01 -0.16751919E+01
  0.12402964E+01 -0.16903778E+01
  0.12653415E+01 -0.16979538E+01
  0.12903866E+01 -0.16972073E+01
  0.13154316E+01 -0.16892586E+01
  0.13404767E+01 -0.16765474E+01
  0.13655218E+01 -0.16616743E+01
  0.13905668E+01 -0.16464152E+01
  0.14149669E+01 -0.17204649E+01
  0.14393669E+01 -0.17955060E+01
  0.14637669E+01 -0.18752069E+01
  0.14881670E+01 -0.19594096E+01
  0.15125670E+01 -0.20432864E+01
  0.15369671E+01 -0.21186438E+01
  0.15613671E+01 -0.21714933E+01
  0.15857671E+01 -0.21766069E+01
  0.16101672E+01 -0.21747535E+01
  0.16345672E+01 -0.21730090E+01
  0.16589673E+01 -0.21713873E+01
  0.16833673E+01 -0.21698923E+01
  0.17077673E+01 -0.21685262E+01
  0.17321674E+01 -0.21672965E+01
  0.17565674E+01 -0.21662190E+01
  0.17809675E+01 -0.21653143E+01
  0.18053675E+01 -0.21646020E+01
  0.18297675E+01 -0.21640998E+01
  0.18541676E+01 -0.21638216E+01
  0.18785676E+01 -0.21637792E+01
  0.00000000E+00 -0.17931968E+01
  0.24646505E-01 -0.17916136E+01
  0.49293010E-01 -0.17825950E+01
  0.73939515E-01 -0.17666320E+01
  0.98586020E-01 -0.17447755E+01
  0.12323252E+00 -0.17178086E+01
  0.14787903E+00 -0.16857220E+01
  0.17252553E+00 -0.16479566E+01
  0.19717204E+00 -0.16041641E+01
  0.22181854E+00 -0.15547922E+01
  0.24646505E+00 -0.15009795E+01
  0.27111155E+00 -0.14437446E+01
  0.29575806E+00 -0.13830440E+01
  0.32040456E+00 -0.13176522E+01
  0.34505107E+00 -0.12462350E+01
  0.36969757E+00 -0.11687274E+01
  0.39434408E+00 -0.10869223E+01
  0.41899058E+00 -0.10043414E+01
  0.44363709E+00 -0.97439417E+00
  0.46828359E+00 -0.10278228E+01
  0.49293010E+00 -0.10785955E+01
  0.51757660E+00 -0.11253877E+01
  0.54222311E+00 -0.11675682E+01
  0.56686961E+00 -0.12034207E+01
  0.59151612E+00 -0.12248902E+01
  0.61616262E+00 -0.12238468E+01
  0.64080913E+00 -0.12918693E+01
  0.66545563E+00 -0.13266716E+01
  0.69010214E+00 -0.13393111E+01
  0.71474864E+00 -0.13467544E+01
  0.73939515E+00 -0.13492275E+01
  0.76444021E+00 -0.13479450E+01
  0.78948528E+00 -0.13436222E+01
  0.81453034E+00 -0.13359706E+01
  0.83957541E+00 -0.13249081E+01
  0.86462047E+00 -0.13076459E+01
  0.88966553E+00 -0.12562762E+01
  0.91471060E+00 -0.12271567E+01
  0.93975566E+00 -0.12220148E+01
  0.96480073E+00 -0.12058250E+01
  0.98984579E+00 -0.11820735E+01
  0.10148909E+01 -0.11537171E+01
  0.10399359E+01 -0.11215110E+01
  0.10649810E+01 -0.10863725E+01
  0.10900260E+01 -0.10499431E+01
  0.11150711E+01 -0.10151733E+01
  0.11401162E+01 -0.99488728E+00
  0.11651612E+01 -0.99587267E+00
  0.11902063E+01 -0.10024110E+01
  0.12152514E+01 -0.10101825E+01
  0.12402964E+01 -0.10177301E+01
  0.12653415E+01 -0.10249201E+01
  0.12903866E+01 -0.10323787E+01
  0.13154316E+01 -0.10406505E+01
  0.13404767E+01 -0.10496940E+01
  0.13655218E+01 -0.10590882E+01
  0.13905668E+01 -0.10684502E+01
  0.14149669E+01 -0.10164150E+01
  0.14393669E+01 -0.96352032E+00
  0.14637669E+01 -0.10232995E+01
  0.14881670E+01 -0.11027434E+01
  0.15125670E+01 -0.11802903E+01
  0.15369671E+01 -0.12545461E+01
  0.15613671E+01 -0.13247412E+01
  0.15857671E+01 -0.13903336E+01
  0.16101672E+01 -0.14509009E+01
  0.16345672E+01 -0.15063568E+01
  0.16589673E+01 -0.15570877E+01
  0.16833673E+01 -0.16036864E+01
  0.17077673E+01 -0.16464782E+01
  0.17321674E+01 -0.16852684E+01
  0.17565674E+01 -0.17194073E+01
  0.17809675E+01 -0.17479763E+01
  0.18053675E+01 -0.17700253E+01
  0.18297675E+01 -0.17848787E+01
  0.18541676E+01 -0.17924221E+01
  0.18785676E+01 -0.17931968E+01
  0.00000000E+00 -0.15828566E+01
  0.24646505E-01 -0.15784507E+01
  0.49293010E-01 -0.15686411E+01
  0.73939515E-01 -0.15538949E+01
  0.98586020E-01 -0.15343419E+01
  0.12323252E+00 -0.15097092E+01
  0.14787903E+00 -0.14794330E+01
  0.17252553E+00 -0.14429795E+01
  0.19717204E+00 -0.14002145E+01
  0.22181854E+00 -0.13515612E+01
  0.24646505E+00 -0.12978393E+01
  0.27111155E+00 -0.12399012E+01
  0.29575806E+00 -0.11782805E+01
  0.32040456E+00 -0.11130494E+01
  0.34505107E+00 -0.10439996E+01
  0.36969757E+00 -0.97108532E+00
  0.39434408E+00 -0.89531837E+00
  0.41899058E+00 -0.91394206E+00
  0.44363709E+00 -0.92115510E+00
  0.46828359E+00 -0.94425624E+00
  0.49293010E+00 -0.98851348E+00
  0.51757660E+00 -0.10309240E+01
  0.54222311E+00 -0.10709960E+01
  0.56686961E+00 -0.11084650E+01
  0.59151612E+00 -0.11443446E+01
  0.61616262E+00 -0.11749665E+01
  0.64080913E+00 -0.11870434E+01
  0.66545563E+00 -0.12047730E+01
  0.69010214E+00 -0.12180838E+01
  0.71474864E+00 -0.12261772E+01
  0.73939515E+00 -0.12290073E+01
  0.76444021E+00 -0.12266697E+01
  0.78948528E+00 -0.12203354E+01
  0.81453034E+00 -0.12101045E+01
  0.83957541E+00 -0.11961515E+01
  0.86462047E+00 -0.11791128E+01
  0.88966553E+00 -0.11633052E+01
  0.91471060E+00 -0.11564223E+01
  0.93975566E+00 -0.11298762E+01
  0.96480073E+00 -0.10985522E+01
  0.98984579E+00 -0.10691943E+01
  0.10148909E+01 -0.10425733E+01
  0.10399359E+01 -0.10198428E+01
  0.10649810E+01 -0.10022474E+01
  0.10900260E+01 -0.99033360E+00
  0.11150711E+01 -0.98285979E+00
  0.11401162E+01 -0.96798710E+00
  0.11651612E+01 -0.93980518E+00
  0.11902063E+01 -0.91637353E+00
  0.12152514E+01 -0.90594757E+00
  0.12402964E+01 -0.90905051E+00
  0.12653415E+01 -0.92032847E+00
  0.12903866E+01 -0.93479861E+00
  0.13154316E+01 -0.94908416E+00
  0.13404767E+01 -0.96157656E+00
  0.13655218E+01 -0.97185372E+00
  0.13905668E+01 -0.98004827E+00
  0.14149669E+01 -0.93712645E+00
  0.14393669E+01 -0.94134378E+00
  0.14637669E+01 -0.90385199E+00
  0.14881670E+01 -0.90747072E+00
  0.15125670E+01 -0.98223162E+00
  0.15369671E+01 -0.10536545E+01
  0.15613671E+01 -0.11212266E+01
  0.15857671E+01 -0.11852282E+01
  0.16101672E+01 -0.12460109E+01
  0.16345672E+01 -0.13034763E+01
  0.16589673E+01 -0.13568729E+01
  0.16833673E+01 -0.14050315E+01
  0.17077673E+01 -0.14469135E+01
  0.17321674E+01 -0.14821183E+01
  0.17565674E+01 -0.15110314E+01
  0.17809675E+01 -0.15345410E+01
  0.18053675E+01 -0.15534859E+01
  0.18297675E+01 -0.15681699E+01
  0.18541676E+01 -0.15782266E+01
  0.18785676E+01 -0.15828566E+01
  0.00000000E+00 -0.17837724E+00
  0.24646505E-01 -0.18553138E+00
  0.49293010E-01 -0.20662544E+00
  0.73939515E-01 -0.23930937E+00
  0.98586020E-01 -0.27873903E+00
  0.12323252E+00 -0.32098036E+00
  0.14787903E+00 -0.36440975E+00
